"Codigo","Nombre","Categoria","Tecnologia","Estado","Departamento","Municipio","Ubicación","Altitud","LONGITUD","LATITUD","Fecha_instalacion","Fecha_suspension","Area Operativa","Corriente","Area Hidrografica","Zona Hidrografica","Subzona hidrografica","Entidad"
"0026107110","ANACARO  [26107110]","Limnigráfica","Convencional","Activa","Valle Del Cauca","Cartago","    (-75.96666667, 4.783333333)","901","-75.96666667","4.783333333","15/10/1961",,"Area Operativa 09 - Cauca-Valle-Caldas","CAUCA","Magdalena Cauca","Cauca","Rios Las Cañas - Los Micos y Obando","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"0026197060","REMOLINO PSJ 2  [26197060]","Limnigráfica","Convencional","Suspendida","Antioquia","Ciudad Bolívar","    (-75.9, 5.833333333)","910","-75.9","5.833333333","15/08/1980","15/10/1990","Area Operativa 01 - Antioquia-Chocó","BOLIVAR","Magdalena Cauca","Cauca","Río San Juan","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P."
"0021250040","CAIRO EL  [21250040]","Pluviométrica","Convencional","Suspendida","Tolima","Líbano","    (-75.06666667, 4.933333333)","1,585","-75.06666667","4.933333333","15/01/1947","15/01/1956","Area Operativa 10 - Tolima",,"Magdalena Cauca","Alto Magdalena","Río Lagunilla y Otros Directos al Magdalena","MINISTERIO DE AGRICULTURA"
"0035095060","TOTA  [35095060]","Meteorológica Especial","Convencional","Activa","Boyacá","Tota","    (-72.98333333, 5.566666667)","2,900","-72.98333333","5.566666667","15/12/1977",,"Area Operativa 06 - Boyacá-Casanare-Vichada",,"Magdalena Cauca","Sogamoso","Río Chicamocha","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"0029037780","ARRASTRE EL [29037780]","Limnimétrica","Convencional","Suspendida","Bolivar","Arjona","    (-75.4, 10.08333333)","3","-75.4","10.08333333","15/02/1978","15/10/1982","Area Operativa 02 - Atlántico-Bolivar-Sucre","CAÑO EL ARRASTRE","Magdalena Cauca","Bajo Magdalena","Canal del Dique margen derecho","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021200220","STA ANA  [21200220]","Pluviométrica","Convencional","Suspendida","Cundinamarca","Viotá","    (-74.55, 4.45)","600","-74.55","4.45","15/01/1946","15/01/1948","Area Operativa 10 - Tolima",,"Magdalena Cauca","Alto Magdalena","Río Bogotá","MINISTERIO DE AGRICULTURA"
"0021245150","SAN JOSE [21245150]","Meteorológica Especial","Convencional","Suspendida","Tolima","Santa Isabel","    (-75.06666667, 4.716666667)","20","-75.06666667","4.716666667","15/10/1981","15/12/1986","Area Operativa 10 - Tolima",,"Magdalena Cauca","Alto Magdalena","Río Lagunilla y Otros Directos al Magdalena","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0024017260","PENAS DE PALACIO  [24017260]","Limnimétrica","Convencional","Activa","Cundinamarca","Cucunubá","    (-73.78333333, 5.266666667)","2,598","-73.78333333","5.266666667","15/01/1962",,"Area Operativa 11 - Cundinamarca-Amazonas","LAGUNA CUCUNUBÁ","Magdalena Cauca","Sogamoso","Río Suárez","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"0021120020","SANTA MARIA [21120020]","Pluviométrica","Convencional","Suspendida","Huila","Santa María","    (-75.58666667, 2.9375)","1,315","-75.58666667","2.9375","15/08/1958","15/10/1971","Area Operativa 04 - Huila-Caquetá",,"Magdalena Cauca","Alto Magdalena","Río Baché","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0025020890","CHILLOA [25020890]","Pluviométrica","Convencional","Activa","Bolivar","Margarita","    (-74.22194444, 9.119388889)","20","-74.22194444","9.119388889","15/09/1974",,"Area Operativa 02 - Atlántico-Bolivar-Sucre",,"Magdalena Cauca","Bajo Magdalena","Directos Bajo Magdalena entre El Banco y El Plato","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0052055180","PIEDRAS  [52055180]","Climatológica Principal","Automática sin Telemetría","Activa","Nariño","Tangua","    (-77.3, 1.033333333)","3,178","-77.3","1.033333333","10/09/2006",,"Area Operativa 07 - Nariño-Putumayo",,"Pacifico","Patía","Río Guáitara","EMPRESA DE OBRAS SANITARIAS DE PASTO"
"0051025090","GRANJA EL MIRA - - AUT [51025090]","Climatológica Principal","Automática con Telemetría, Convencional","En Mantenimiento","Nariño","Tumaco","    (-78.69558333, 1.550194444)","16","-78.69558333","1.550194444","01/08/2016",,"Area Operativa 07 - Nariño-Putumayo",,"Pacifico","Mira","Río Mira","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026170280","BONAFONT  [26170280]","Pluviográfica","Convencional","Suspendida","Caldas","Riosucio","    (-75.68333333, 5.4)","2,500","-75.68333333","5.4","15/01/1956","15/05/1960","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","FEDERACIÓN NACIONAL DE CAFETEROS"
"0026020240","EL ÁGUILA [26020240]","Pluviométrica","Convencional","Activa","Cauca","Santander De Quilichao","    (-76.38333333, 2.9)","1,805","-76.38333333","2.9","15/05/1971",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Ovejas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"0021207530","PLTA TIBITOC SUMIN  [21207530]","Limnimétrica","Convencional","Activa","Cundinamarca","Tocancipá","    (-73.98333333, 5.0)","2,570","-73.98333333","5","15/02/1956",,"Area Operativa 11 - Cundinamarca-Amazonas","TIBITOC","Magdalena Cauca","Alto Magdalena","Río Bogotá","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P"
"0029030190","GAMBOTE  [29030190]","Pluviográfica","Convencional","Suspendida","Bolivar","Arjona","    (-75.13333333, 10.16666667)","9","-75.13333333","10.16666667","15/03/1964","15/12/1971","Area Operativa 02 - Atlántico-Bolivar-Sucre",,"Magdalena Cauca","Bajo Magdalena","Canal del Dique margen izquierda","INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA"
"0047030030","SAN JOAQUIN [47030030]","Pluviométrica","Convencional","Activa","Putumayo","Puerto Leguízamo","    (-76.07825, 0.338111111)","195","-76.07825","0.338111111","15/03/1986",,"Area Operativa 07 - Nariño-Putumayo",,"Amazonas","Putumayo","Río Putumayo Medio","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0035055010","EL JAPON [35055010]","Climatológica Ordinaria","Convencional","Suspendida","Cundinamarca","Paratebueno","    (-73.30130556, 4.376972222)","280","-73.30130556","4.376972222","15/04/1968","22/02/2019","Area Operativa 03 - Meta-Guaviare-Guainía",,"Orinoco","Meta","Río Humea","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0023057160","MARQUETALIA 4-155  [23057160]","Limnigráfica","Convencional","Activa","Caldas","Pensilvania","    (-75.0, 5.466666667)","950","-75","5.466666667","15/06/1971",,"Area Operativa 10 - Tolima","PENSILVANIA","Magdalena Cauca","Medio Magdalena","Río La Miel (Samaná)","CENTRAL HIDROELÉCTRICA DE CALDAS S.A."
"0023050010","NARIÑO  [23050010]","Pluviométrica","Convencional","Suspendida","Antioquia","Nariño","    (-75.1, 5.666666667)","1,500","-75.1","5.666666667","15/01/1922","15/12/1963","Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Medio Magdalena","Río La Miel (Samaná)","CENTRAL HIDROELÉCTRICA DE CALDAS S.A."
"0026060130","GRUTA  [26060130]","Pluviométrica","Convencional","Activa","Cauca","Miranda","    (-76.3, 3.266666667)","1,922","-76.3","3.266666667","15/01/1969",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Palo","ESTACIONES PARTICULARES"
"0027025010","MONTEFRIO [27025010]","Climatológica Ordinaria","Convencional","Suspendida","Antioquia","Anorí","    (-75.2, 6.95)","1,535","-75.2","6.95","15/07/1970","15/05/1973","Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Nechí","Alto Nechí","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021207080","JUNTAS LAS  [21207080]","Limnigráfica","Convencional","Suspendida","Cundinamarca","Cogua","    (-73.98333333, 5.15)","2,979","-73.98333333","5.15","15/11/1928","15/01/1958","Area Operativa 11 - Cundinamarca-Amazonas","NEUSA","Magdalena Cauca","Alto Magdalena","Río Bogotá","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P"
"0016020190","CORNEJO [16020190]","Pluviométrica","Convencional","Activa","Norte De Santander","San Cayetano","    (-72.63416667, 7.901388889)","250","-72.63416667","7.901388889","15/05/1968",,"Area Operativa 08 - Santanderes-Arauca",,"Caribe","Catatumbo","Río Zulia","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021060010","FLORIDA LA  [21060010]","Pluviométrica","Convencional","Suspendida","Huila","Gigante","    (-75.5, 2.35)","1,450","-75.5","2.35","15/05/1952","15/07/1952","Area Operativa 04 - Huila-Caquetá",,"Magdalena Cauca","Alto Magdalena","Ríos directos Magdalena (md)","FEDERACIÓN NACIONAL DE CAFETEROS"
"0035037130","PUENTE DEL AMOR [35037130]","Limnimétrica","Convencional","Activa","Meta","Villavicencio","    (-73.668861, 4.086083333)","436","-73.668861","4.086083333","15/05/1978",,"Area Operativa 03 - Meta-Guaviare-Guainía","OCOA","Orinoco","Meta","Río Guatiquía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0028030080","CHIMILAIMA 2  [28030080]","Pluviométrica","Convencional","Suspendida","Cesar","Valledupar","    (-73.75, 10.0)","11","-73.75","10","15/08/1963","15/08/1968","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés",,"Magdalena Cauca","Cesar","Río Ariguaní","CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL SINU Y DEL SAN JORGE"
"0026070430","BOSTON  [26070430]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Pradera","    (-76.25, 3.383333333)","1,280","-76.25","3.383333333","15/01/1968",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Guachal (Bolo - Fraile y Párraga)","ESTACIONES PARTICULARES"
"0023080070","PENOL  [23080070]","Pluviométrica","Convencional","Suspendida","Antioquia","Peñol","    (-75.21666667, 6.233333333)","1,100","-75.21666667","6.233333333","15/01/1922","15/12/1967","Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Medio Magdalena","Río Nare","ESTADÍSTICA DEPARTAMENTAL DE ANTIOQUIA"
"0026025100","TUNIA [26025100]","Climatológica Ordinaria","Convencional","Activa","Cauca","Piendamó","    (-76.52633333, 2.674472222)","1,822","-76.52633333","2.674472222","15/03/1989",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Ovejas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0052025501","LA VEGA  - AUT  [52025501]","Climatológica Principal","Automática con Telemetría","Activa","Cauca","La Vega","    (-76.81202778, 2.092941667)","1,870","-76.81202778","2.092941667","17/07/2014",,"Area Operativa 07 - Nariño-Putumayo",,"Pacifico","Patía","Río Guachicono","CENTRO NACIONAL DE INVESTIGACIONES DE CAFÉ"
"0027010710","TRINIDAD LA  [27010710]","Pluviográfica","Convencional","Activa","Antioquia","Belmira","    (-75.7, 6.7)","2,950","-75.7","6.7","15/10/1966",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Nechí","Río Porce","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P."
"0032060010","PRIMAVERA LA  [32060010]","Pluviométrica","Convencional","Suspendida","Bogotá","Bogotá, D.C","    (-74.16666667, 3.966666667)","3,430","-74.16666667","3.966666667","15/01/1963","15/07/1982","Area Operativa 11 - Cundinamarca-Amazonas",,"Orinoco","Guaviare","Río Ariari","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P"
"0025027550","ALGARROBAL [25027550]","Limnimétrica","Convencional","Activa","Magdalena","El Banco","    (-74.04488, 9.132012)","22","-74.04488","9.132012","15/09/1973",,"Area Operativa 02 - Atlántico-Bolivar-Sucre","CIÉNAGA CHILLOA","Magdalena Cauca","Bajo Magdalena","Directos Bajo Magdalena entre El Banco y El Plato","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0028020430","UCRANIA HDA  [28020430]","Pluviométrica","Convencional","Suspendida","Cesar","Agustín Codazzi","    (-73.28333333, 10.03333333)","95","-73.28333333","10.03333333","15/01/1958","15/09/1975","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés",,"Magdalena Cauca","Cesar","Medio Cesar","INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA"
"0013090020","SAN ONOFRE [13090020]","Pluviométrica","Convencional","Activa","Sucre","San Onofre","    (-75.53805556, 9.754166667)","55","-75.53805556","9.754166667","15/05/1959",,"Area Operativa 02 - Atlántico-Bolivar-Sucre",,"Caribe","Caribe - Litoral","Directos Caribe Golfo de Morrosquillo","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"3206500045","GRANADA SENA - AUT   [3206500045]","Climatológica Principal","Automática con Telemetría","Activa","Meta","Granada","    (-73.739505, 3.446044)","317","-73.739505","3.446044","28/12/2017",,"Area Operativa 03 - Meta-Guaviare-Guainía",,"Orinoco","Guaviare","Río Ariari","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0054020080","BEBEDO [54020080]","Pluviométrica","Convencional","Activa","Choco","Medio San Juan","    (-76.82694444, 4.932222222)","35","-76.82694444","4.932222222","15/09/1973",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Tamaná y otros Directos San Juan","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0048015050","AEROPUERTO VÁSQUEZ COBO - AUT [48015050]","Sinóptica Principal","Automática con Telemetría, Convencional","Activa","Amazonas","Leticia","    (-69.943095, -4.199509)","84","-69.943095","-4.199509","22/07/2009",,"Area Operativa 11 - Cundinamarca-Amazonas",,"Amazonas","Amazonas - Directos","Directos Río Amazonas (mi)","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026130200","RECUERDO EL [26130200]","Pluviométrica","Convencional","Activa","Risaralda","Marsella","    (-75.74166667, 4.962416667)","1,587","-75.74166667","4.962416667","15/09/1970",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Otún y otros directos al Cauca","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0024037020","COPA LA [24037020]","Limnimétrica","Convencional","Activa","Boyacá","Toca","    (-73.20877778, 5.579194444)","2,700","-73.20877778","5.579194444","15/04/1990",,"Area Operativa 06 - Boyacá-Casanare-Vichada","TUTA","Magdalena Cauca","Sogamoso","Río Chicamocha","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026090760","PRIMAVERA LA  [26090760]","Pluviométrica","Convencional","Activa","Valle Del Cauca","El Cerrito","    (-76.26666667, 3.666666667)","1,062","-76.26666667","3.666666667","15/04/1977",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","ESTACIONES PARTICULARES"
"0035010160","SEBASTOPOL HDA  [35010160]","Pluviométrica","Convencional","Suspendida","Meta","Acacías","    (-73.73333333, 3.966666667)","522","-73.73333333","3.966666667","15/01/1963","15/04/1964","Area Operativa 03 - Meta-Guaviare-Guainía",,"Orinoco","Meta","Rio Metica (Guamal - Humadea)","INSTITUTO DE FOMENTO ALGODONERO"
"0024017800","CORRALEJAS  [24017800]","Limnimétrica","Convencional","Activa","Cundinamarca","Carmen De Carupa","    (-73.91666667, 5.316666667)","2,750","-73.91666667","5.316666667","15/04/1992",,"Area Operativa 11 - Cundinamarca-Amazonas","QUEBRADA EL MOLINO","Magdalena Cauca","Sogamoso","Río Suárez","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"2111700183","LAS JUNTAS [2111700183]","Limnigráfica","Automática con Telemetría","Activa","Huila","Rivera","    (-75.212, 2.757980556)","1,049","-75.212","2.757980556","01/06/2017",,"Area Operativa 04 - Huila-Caquetá","MAGDALENA","Magdalena Cauca","Alto Magdalena","Rio Fortalecillas y otros","CORPORACIÓN AUTÓNOMA REGIONAL DEL ALTO MAGDALENA"
"0025020760","SANTIAGO APOSTOL [25020760]","Pluviométrica","Convencional","Activa","Sucre","San Benito Abad","    (-74.94055556, 9.004722222)","25","-74.94055556","9.004722222","15/11/1973",,"Area Operativa 02 - Atlántico-Bolivar-Sucre",,"Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0024055060","DIVISO EL  [24055060]","Meteorológica Especial","Convencional","Suspendida","Santander","San Vicente De Chucurí","    (-73.66666667, 6.9)","1,200","-73.66666667","6.9","15/07/1975","15/01/1991","Area Operativa 08 - Santanderes-Arauca",,"Magdalena Cauca","Medio Magdalena","Río Opón","FEDERACIÓN NACIONAL DE CAFETEROS"
"0026217040","CANGREJO EL [26217040]","Limnigráfica","Convencional","Suspendida","Antioquia","Betulia","    (-75.86069444, 6.209722222)","558","-75.86069444","6.209722222","15/05/1978","20/10/2010","Area Operativa 01 - Antioquia-Chocó","SAN MATEO","Magdalena Cauca","Cauca","Directos Río Cauca entre Río San Juan y Pto Valdia","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021208580","FISCALA LA  [21208580]","Limnimétrica","Convencional","Activa","Bogotá","Bogotá, D.C","    (-74.13333333, 4.5)","2,460","-74.13333333","4.5","15/11/1988",,"Area Operativa 11 - Cundinamarca-Amazonas","TUNJUELO","Magdalena Cauca","Alto Magdalena","Río Bogotá","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P"
"0035035120","SAN JUANITO  [35035120]","Climatológica Principal","Convencional","Activa","Meta","San Juanito","    (-73.66666667, 4.45)","3,300","-73.66666667","4.45","15/06/1987",,"Area Operativa 11 - Cundinamarca-Amazonas",,"Orinoco","Meta","Río Guatiquía","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P"
"0023087750","CARDAL EL  [23087750]","Limnimétrica","Convencional","Activa","Antioquia","San Rafael","    (-74.91666667, 6.266666667)","900","-74.91666667","6.266666667","15/01/1989",,"Area Operativa 01 - Antioquia-Chocó","QUEBRADA EL CARDAL","Magdalena Cauca","Medio Magdalena","Río Nare","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P."
"0026160160","LA MARIA [26160160]","Pluviométrica","Convencional","Activa","Caldas","Aguadas","    (-75.5775, 5.5875)","645","-75.5775","5.5875","15/01/1962",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0029030670","REPELON-LOS EJIDOS  [29030670]","Pluviométrica","Convencional","Suspendida","Atlantico","Repelón","    (-75.11666667, 10.5)","10","-75.11666667","10.5","15/06/1954","15/12/1957","Area Operativa 02 - Atlántico-Bolivar-Sucre",,"Magdalena Cauca","Bajo Magdalena","Canal del Dique margen derecho","MINISTERIO DE AGRICULTURA"
"0023027040","LAGUNA LA  [23027040]","Limnimétrica","Convencional","Activa","Caldas","Marulanda","    (-75.21666667, 5.133333333)","1,765","-75.21666667","5.133333333","15/12/1968",,"Area Operativa 10 - Tolima","PERILLO","Magdalena Cauca","Medio Magdalena","Río Guarinó","CENTRAL HIDROELÉCTRICA DE CALDAS S.A."
"0021206300","DONA JUANA  [21206300]","Climatológica Principal","Convencional","Activa","Bogotá","Bogotá, D.C","    (-74.16666667, 4.5)","2,700","-74.16666667","4.5","15/03/1989",,"Area Operativa 11 - Cundinamarca-Amazonas",,"Magdalena Cauca","Alto Magdalena","Río Bogotá","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"0024017120","SANTANA  [24017120]","Limnimétrica","Convencional","Suspendida","Boyacá","Chitaraque","    (-73.43333333, 6.066666667)","1,374","-73.43333333","6.066666667","15/05/1959","15/08/1960","Area Operativa 06 - Boyacá-Casanare-Vichada","CHITARAQUE","Magdalena Cauca","Sogamoso","Río Suárez","INSTITUTO COLOMBIANO DE ENERGÍA ELÉCTRICA (ELECTRAGUAS)"
"0026095030","CENTRO EL  [26095030]","Climatológica Ordinaria","Convencional","Suspendida","Valle Del Cauca","Tuluá","    (-76.25, 4.083333333)","1,088","-76.25","4.083333333","15/10/1931","15/05/1934","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Tulua y Morales","MINISTERIO DE LA ECONOMÍA"
"0023087210","CANTERAS - AUT [23087210]","Limnigráfica","Automática con Telemetría, Convencional","En Mantenimiento","Antioquia","Puerto Nare","    (-74.67330556, 6.276083333)","159","-74.67330556","6.276083333","15/07/1973",,"Area Operativa 10 - Tolima","NARE","Magdalena Cauca","Medio Magdalena","Río Nare","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0015017011","PUNTA BETIN INVEMAR  - AUT  [15017011]","Limnigráfica","Automática con Telemetría","Suspendida","Magdalena","Santa Marta","    (-74.22, 11.25)","0","-74.22","11.25","18/09/2012","20/10/2020","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","MAR CARIBE","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares","INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS JOSE BENITO VIVES DE ANDREIS"
